ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,record_id,row_index,source_file,task_id,view
2.9726027397260273,6.506849315068493,11.438356164383562,1.271097064072553,2.8912872787011294,5.031370905450663,72,72,-1.5833333333333333,0.027777777777777776,0.8194444444444444,0.1527777777777778,-4.0,-1.0,1.0,1.6308654825650772,73,task-01:0,0,task-01.csv,1,ast
2.9726027397260273,6.506849315068493,11.438356164383562,1.271097064072553,2.8912872787011294,5.031370905450663,72,72,-1.5833333333333333,0.027777777777777776,0.8194444444444444,0.1527777777777778,-4.0,-1.0,1.0,1.6308654825650772,73,task-01:1,1,task-01.csv,1,ast
2.9746835443037973,6.493670886075949,11.405063291139241,1.2626542622316457,2.8985959836607362,5.169332614519841,78,78,-1.564102564102564,0.02564102564102564,0.8205128205128205,0.15384615384615385,-4.0,-1.0,1.0,1.6139594853185861,79,task-01:2,2,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,task-01:3,3,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,task-01:4,4,task-01.csv,1,ast
2.988095238095238,6.607142857142857,11.952380952380953,1.2863204038675184,2.94601367930284,4.972315647914393,167,167,-1.6407185628742516,0.0,0.8802395209580839,0.11976047904191617,-4.0,-1.0,1.0,1.5290463423978784,168,task-01:5,5,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,task-01:6,6,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,task-01:7,7,task-01.csv,1,ast
2.9714285714285715,6.457142857142857,11.257142857142858,1.2532406971120749,2.7655312808402877,4.569106553132412,69,69,-1.536231884057971,0.0,0.855072463768116,0.14492753623188406,-4.0,-1.0,1.0,1.499562353014242,70,task-01:8,8,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,task-01:9,9,task-01.csv,1,ast
2.9846153846153847,6.492307692307692,11.707692307692307,1.2464387138787134,3.0083119566298917,5.745160041750399,129,129,-1.5348837209302326,0.015503875968992248,0.8372093023255814,0.14728682170542637,-4.0,-1.0,1.0,1.560394064857326,130,task-01:10,10,task-01.csv,1,ast
2.9827586206896552,6.431034482758621,11.448275862068966,1.2246235073848113,2.9013199669348912,5.44620213699451,115,115,-1.4782608695652173,0.02608695652173913,0.8260869565217391,0.14782608695652175,-4.0,-1.0,1.0,1.5285561592388648,116,task-01:11,11,task-01.csv,1,ast
2.9871794871794872,6.384615384615385,11.602564102564102,1.198220793655516,3.045512753050639,5.376443738339674,155,155,-1.4193548387096775,0.0,0.7935483870967742,0.2064516129032258,-4.0,-1.0,1.0,1.6219103341905206,156,task-01:12,12,task-01.csv,1,ast
