ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,ollivier_count,ollivier_mean,ollivier_near_zero_mass,ollivier_negative_mass,ollivier_positive_mass,ollivier_q05,ollivier_q50,ollivier_q95,ollivier_std,record_id,row_index,source_file,task_id,view
2.982142857142857,6.571428571428571,12.196428571428571,1.2816154904284367,3.1755603715674163,5.192438330527049,111,111,-1.6216216216216217,0.009009009009009009,0.8378378378378378,0.15315315315315314,-4.0,-1.0,1.0,1.6497559418412815,112,111,-0.34234234234234234,0.5765765765765766,0.42342342342342343,0.0,-1.0,0.0,0.0,0.42965512034812325,task-00:30,30,task-00.csv,0,ast
2.9814814814814814,6.462962962962963,11.777777777777779,1.2396346645318193,3.0984641533733077,5.703042289692817,107,107,-1.514018691588785,0.04672897196261682,0.8130841121495327,0.14018691588785046,-4.0,-1.0,1.0,1.5906531073938903,108,107,-0.3317757009345794,0.5700934579439252,0.42990654205607476,0.0,-1.0,0.0,0.0,0.4173641060776,task-00:31,31,task-00.csv,0,ast
2.9855072463768115,6.536231884057971,12.043478260869565,1.2625342999867932,3.192290124046506,5.665647263657885,137,137,-1.5766423357664234,0.029197080291970802,0.8175182481751825,0.15328467153284672,-4.0,-1.0,1.0,1.6903445324843258,138,137,-0.33941605839416056,0.5547445255474452,0.44525547445255476,0.0,-1.0,0.0,0.0,0.4158306742958675,task-00:32,32,task-00.csv,0,ast
2.9851851851851854,6.674074074074074,12.481481481481481,1.3164778215356825,3.361722727741944,6.099000345353329,134,134,-1.7164179104477613,0.0,0.8507462686567164,0.14925373134328357,-4.0,-1.0,1.0,1.8104668330872749,135,134,-0.34168443496801704,0.5671641791044776,0.43283582089552236,0.0,-1.0,0.0,0.0,0.4276648535748141,task-00:33,33,task-00.csv,0,ast
2.973684210526316,6.447368421052632,11.736842105263158,1.2457684608994342,3.0753465223754834,5.037669733467083,75,75,-1.52,0.04,0.8,0.16,-4.0,-1.0,1.0,1.6521501142450707,76,75,-0.32888888888888884,0.5733333333333334,0.4266666666666667,0.0,-1.0,0.0,0.0,0.4152405222976494,task-00:34,34,task-00.csv,0,ast
2.9833333333333334,6.216666666666667,11.383333333333333,1.1327204225030798,3.1283204581514483,5.65122897155025,119,119,-1.2605042016806722,0.12605042016806722,0.6722689075630253,0.20168067226890757,-4.0,-1.0,1.0,1.6524094191930183,120,119,-0.33893557422969184,0.5126050420168067,0.48739495798319327,0.0,-1.0,0.0,0.0,0.3912755202293383,task-00:35,35,task-00.csv,0,ast
2.9775280898876404,6.50561797752809,11.853932584269662,1.2629333439391923,3.076272352116423,5.047082952808857,88,88,-1.5681818181818181,0.03409090909090909,0.8181818181818182,0.14772727272727273,-4.0,-1.0,1.0,1.6292458834566164,89,88,-0.3314393939393939,0.5795454545454546,0.42045454545454547,0.0,-1.0,0.0,0.0,0.4191549324987319,task-00:36,36,task-00.csv,0,ast
2.9726027397260273,6.589041095890411,11.904109589041095,1.3030270630788072,2.9275994955817137,4.629164200314102,72,72,-1.6666666666666667,0.0,0.8888888888888888,0.1111111111111111,-4.0,-1.0,1.0,1.536590742882148,73,72,-0.3263888888888889,0.5972222222222222,0.4027777777777778,0.0,-1.0,0.0,0.0,0.4262214655015875,task-00:37,37,task-00.csv,0,ast
2.986754966887417,6.655629139072848,13.039735099337749,1.3070707098780179,4.090121126488748,8.96636894820072,150,150,-1.6933333333333334,0.04666666666666667,0.76,0.19333333333333333,-8.55,-1.0,1.0,2.4411654775719094,151,150,-0.3455555555555555,0.5266666666666666,0.47333333333333333,0.0,-1.0733333333333333,0.0,0.0,0.41628723464501655,task-00:38,38,task-00.csv,0,ast
2.980952380952381,6.6,12.447619047619048,1.2945376257178054,3.5952349416573997,6.8061330219161995,104,104,-1.6538461538461537,0.038461538461538464,0.7788461538461539,0.18269230769230768,-6.0,-1.0,1.0,2.0836784723971595,105,104,-0.3397435897435897,0.5480769230769231,0.4519230769230769,0.0,-1.0,0.0,0.0,0.4153331718698734,task-00:39,39,task-00.csv,0,ast
